filename	description	labels
84920_jazz_seed72.wav	jazz	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
84920_pop_seed72.wav	pop	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
84930_classical_seed72.wav	classical	Telephone,Alarm
84930_jazz_seed72.wav	jazz	Telephone,Alarm
84930_pop_seed72.wav	pop	Telephone,Alarm
85067_classical_seed72.wav	classical	Writing,Domestic_sounds_and_home_sounds
85067_jazz_seed72.wav	jazz	Writing,Domestic_sounds_and_home_sounds
85067_pop_seed72.wav	pop	Writing,Domestic_sounds_and_home_sounds
85088_classical_seed72.wav	classical	Telephone,Alarm
85088_jazz_seed72.wav	jazz	Telephone,Alarm
85088_pop_seed72.wav	pop	Telephone,Alarm
85295_classical_seed72.wav	classical	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
85295_jazz_seed72.wav	jazz	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
85295_pop_seed72.wav	pop	Computer_keyboard,Typing,Domestic_sounds_and_home_sounds
85676_classical_seed72.wav	classical	Camera,Mechanisms
85676_jazz_seed72.wav	jazz	Camera,Mechanisms
85676_pop_seed72.wav	pop	Camera,Mechanisms
85681_classical_seed72.wav	classical	Zipper_(clothing),Domestic_sounds_and_home_sounds
85681_jazz_seed72.wav	jazz	Zipper_(clothing),Domestic_sounds_and_home_sounds
85681_pop_seed72.wav	pop	Zipper_(clothing),Domestic_sounds_and_home_sounds
85706_classical_seed72.wav	classical	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
85706_jazz_seed72.wav	jazz	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
85706_pop_seed72.wav	pop	Cutlery_and_silverware,Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds
85722_classical_seed72.wav	classical	Ratchet_and_pawl,Tools,Mechanisms
85722_jazz_seed72.wav	jazz	Ratchet_and_pawl,Tools,Mechanisms
85722_pop_seed72.wav	pop	Ratchet_and_pawl,Tools,Mechanisms
86028_classical_seed72.wav	classical	Crumpling_and_crinkling
86028_jazz_seed72.wav	jazz	Crumpling_and_crinkling
86028_pop_seed72.wav	pop	Crumpling_and_crinkling
86324_classical_seed72.wav	classical	Shatter,Chink_and_clink,Glass
86324_jazz_seed72.wav	jazz	Shatter,Chink_and_clink,Glass
86324_pop_seed72.wav	pop	Shatter,Chink_and_clink,Glass
86756_classical_seed72.wav	classical	Purr,Cat,Domestic_animals_and_pets,Animal
86756_jazz_seed72.wav	jazz	Purr,Cat,Domestic_animals_and_pets,Animal
86756_pop_seed72.wav	pop	Purr,Cat,Domestic_animals_and_pets,Animal
87659_classical_seed72.wav	classical	Human_voice
87659_jazz_seed72.wav	jazz	Human_voice
87659_pop_seed72.wav	pop	Human_voice
88725_classical_seed72.wav	classical	Tick-tock,Clock,Mechanisms
88725_jazz_seed72.wav	jazz	Tick-tock,Clock,Mechanisms
88725_pop_seed72.wav	pop	Tick-tock,Clock,Mechanisms
90458_classical_seed72.wav	classical	Scissors,Domestic_sounds_and_home_sounds
90458_jazz_seed72.wav	jazz	Scissors,Domestic_sounds_and_home_sounds
90458_pop_seed72.wav	pop	Scissors,Domestic_sounds_and_home_sounds
90793_classical_seed72.wav	classical	Gurgling,Pour,Liquid,Water
90793_jazz_seed72.wav	jazz	Gurgling,Pour,Liquid,Water
90793_pop_seed72.wav	pop	Gurgling,Pour,Liquid,Water
91444_classical_seed72.wav	classical	Wind,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
91444_jazz_seed72.wav	jazz	Wind,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
91444_pop_seed72.wav	pop	Wind,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal
92023_classical_seed72.wav	classical	Stream,Water
92023_jazz_seed72.wav	jazz	Stream,Water
92023_pop_seed72.wav	pop	Stream,Water
94209_classical_seed72.wav	classical	Tick-tock,Clock,Mechanisms
94209_jazz_seed72.wav	jazz	Tick-tock,Clock,Mechanisms
94209_pop_seed72.wav	pop	Tick-tock,Clock,Mechanisms
94217_classical_seed72.wav	classical	Bark,Engine,Dog,Domestic_animals_and_pets,Animal
94217_jazz_seed72.wav	jazz	Bark,Engine,Dog,Domestic_animals_and_pets,Animal
94217_pop_seed72.wav	pop	Bark,Engine,Dog,Domestic_animals_and_pets,Animal
94285_classical_seed72.wav	classical	Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour
94285_jazz_seed72.wav	jazz	Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour
94285_pop_seed72.wav	pop	Fill_(with_liquid),Trickle_and_dribble,Engine,Liquid,Pour
94293_classical_seed72.wav	classical	Domestic_sounds_and_home_sounds
94293_jazz_seed72.wav	jazz	Domestic_sounds_and_home_sounds
94293_pop_seed72.wav	pop	Domestic_sounds_and_home_sounds
94932_classical_seed72.wav	classical	Bird,Wild_animals,Animal
94932_jazz_seed72.wav	jazz	Bird,Wild_animals,Animal
94932_pop_seed72.wav	pop	Bird,Wild_animals,Animal
96137_classical_seed72.wav	classical	Thump_and_thud
96137_jazz_seed72.wav	jazz	Thump_and_thud
96137_pop_seed72.wav	pop	Thump_and_thud
96925_classical_seed72.wav	classical	Typewriter,Typing,Domestic_sounds_and_home_sounds
96925_jazz_seed72.wav	jazz	Typewriter,Typing,Domestic_sounds_and_home_sounds
96925_pop_seed72.wav	pop	Typewriter,Typing,Domestic_sounds_and_home_sounds
977_classical_seed72.wav	classical	Shatter,Chink_and_clink,Glass
977_jazz_seed72.wav	jazz	Shatter,Chink_and_clink,Glass
977_pop_seed72.wav	pop	Shatter,Chink_and_clink,Glass
98053_classical_seed72.wav	classical	Trickle_and_dribble,Engine,Domestic_sounds_and_home_sounds,Pour,Liquid
98053_jazz_seed72.wav	jazz	Trickle_and_dribble,Engine,Domestic_sounds_and_home_sounds,Pour,Liquid
98053_pop_seed72.wav	pop	Trickle_and_dribble,Engine,Domestic_sounds_and_home_sounds,Pour,Liquid
98063_classical_seed72.wav	classical	Printer,Mechanisms
98063_jazz_seed72.wav	jazz	Printer,Mechanisms
98063_pop_seed72.wav	pop	Printer,Mechanisms
993_classical_seed72.wav	classical	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
993_jazz_seed72.wav	jazz	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
993_pop_seed72.wav	pop	Cupboard_open_or_close,Domestic_sounds_and_home_sounds
